filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0011_ses-02_acq-mb8_dir-ap_run-01_epi.nii.gz	1918-12-01T15:06:01.857500	n/a	02e4d531	n/a
fmap/sub-0011_ses-02_acq-mb8_dir-pa_run-01_epi.nii.gz	1918-12-01T15:06:26.365000	n/a	68b4b7e9	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-01_sbref.nii.gz	1918-12-01T15:21:43.225000	n/a	545afd2a	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz	1918-12-01T15:21:50.125000	n/a	c903027b	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-02_sbref.nii.gz	1918-12-01T15:29:41.305000	n/a	81026999	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-02_bold.nii.gz	1918-12-01T15:29:48.205000	n/a	d0a94fb2	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-03_sbref.nii.gz	1918-12-01T15:46:01.300000	n/a	c547a9b2	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-03_bold.nii.gz	1918-12-01T15:46:08.200000	n/a	5735d96a	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-04_sbref.nii.gz	1918-12-01T15:56:23.285000	n/a	d95aa878	n/a
func/sub-0011_ses-02_task-narratives_acq-mb8_run-04_bold.nii.gz	1918-12-01T15:56:30.185000	n/a	d51162fd	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-01_sbref.nii.gz	1918-12-01T16:07:52.090000	n/a	79aa68d4	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz	1918-12-01T16:07:58.990000	n/a	632a7c04	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-02_sbref.nii.gz	1918-12-01T16:17:57.552500	n/a	dfb4e2da	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-02_bold.nii.gz	1918-12-01T16:18:04.452500	n/a	5ee25ab8	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-03_sbref.nii.gz	1918-12-01T16:27:09.292500	n/a	bf1bee69	n/a
func/sub-0011_ses-02_task-faces_acq-mb8_run-03_bold.nii.gz	1918-12-01T16:27:16.192500	n/a	9370edf1	n/a
fmap/sub-0011_ses-02_acq-mb8_dir-ap_run-04_epi.nii.gz	1918-12-01T16:35:33.510000	n/a	6ff7a1fd	n/a
fmap/sub-0011_ses-02_acq-mb8_dir-pa_run-04_epi.nii.gz	1918-12-01T16:35:57.382500	n/a	5bc41f35	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1918-12-01T16:39:39.665000	n/a	e68015c4	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1918-12-01T16:39:46.565000	n/a	11f66527	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1918-12-01T16:46:29.015000	n/a	70ed3b8c	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1918-12-01T16:46:35.915000	n/a	1a67115f	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1918-12-01T17:01:03.935000	n/a	60953d74	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1918-12-01T17:01:10.835000	n/a	b5292b41	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1918-12-01T17:10:21.210000	n/a	c0aa7dfa	n/a
func/sub-0011_ses-02_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1918-12-01T17:10:28.110000	n/a	b3c98844	n/a
