filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0088_ses-02_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-10T08:42:50.770000	n/a	9d19f97c	n/a
fmap/sub-0088_ses-02_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-10T08:43:14.352500	n/a	dd76133a	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-01_sbref.nii.gz	1919-06-10T08:46:56.042500	n/a	79c5d870	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz	1919-06-10T08:47:02.942500	n/a	f8207d91	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-02_sbref.nii.gz	1919-06-10T08:54:56.172500	n/a	23b3aeb3	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-02_bold.nii.gz	1919-06-10T08:55:03.072500	n/a	775050d8	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-03_sbref.nii.gz	1919-06-10T09:03:44.255000	n/a	aef79bef	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-03_bold.nii.gz	1919-06-10T09:03:51.155000	n/a	cba83cbd	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-04_sbref.nii.gz	1919-06-10T09:14:00.662500	n/a	45629af7	n/a
func/sub-0088_ses-02_task-narratives_acq-mb8_run-04_bold.nii.gz	1919-06-10T09:14:07.562500	n/a	aa1994d7	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-01_sbref.nii.gz	1919-06-10T09:24:07.000000	n/a	0130ade4	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz	1919-06-10T09:24:13.900000	n/a	b98e4e01	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-02_sbref.nii.gz	1919-06-10T09:31:40.437500	n/a	be4da4fe	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-02_bold.nii.gz	1919-06-10T09:31:47.337500	n/a	4248106d	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-03_sbref.nii.gz	1919-06-10T09:39:06.797500	n/a	26dea7ea	n/a
func/sub-0088_ses-02_task-faces_acq-mb8_run-03_bold.nii.gz	1919-06-10T09:39:13.697500	n/a	a935282c	n/a
fmap/sub-0088_ses-02_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-10T09:47:22.432500	n/a	2c60f4e8	n/a
fmap/sub-0088_ses-02_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-10T09:47:46.342500	n/a	dd2e3bdd	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-10T09:48:53.587500	n/a	9657031a	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-10T09:49:00.487500	n/a	43103d5e	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-10T09:55:39.067500	n/a	b326898c	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-10T09:55:45.967500	n/a	c596615d	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-06-10T10:10:13.410000	n/a	8b421032	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-06-10T10:10:20.310000	n/a	4773ac81	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-06-10T10:19:25.520000	n/a	6597bfeb	n/a
func/sub-0088_ses-02_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-06-10T10:19:32.420000	n/a	0b04cf88	n/a
