onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
5.48	1.0	pain	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l038.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.5	2.31	pain	expectrating	1	low_cue	n/a	13.03	Moderate	13.03	Moderate	0.58	1.72	task-social/cue/runtype-pain/scl/l038.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.24	12.360000000000003	pain	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.24	20.0	25.0	28.61	success	n/a	n/a	n/a
28.09	1.95	pain	outcomerating	1	low_cue	med_stim	47.77	Strong	47.77	Strong	0.58	1.72	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
33.79	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l048.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
36.1	1.1	pain	expectrating	2	low_cue	n/a	15.62	Moderate	15.62	Moderate	0.37	0.73	task-social/cue/runtype-pain/scl/l048.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
47.62	11.900000000000006	pain	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	47.62	51.12	56.12	59.52	success	n/a	n/a	n/a
58.49	3.89	pain	outcomerating	2	low_cue	low_stim	15.09	Moderate	15.09	Moderate	0.37	0.73	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
74.19	1.0	pain	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
76.49	2.92	pain	expectrating	3	low_cue	n/a	25.94	Moderate	25.94	Moderate	0.35	2.57	task-social/cue/runtype-pain/scl/l015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.31	12.829999999999998	pain	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	85.31	89.32	94.32	98.13	success	n/a	n/a	n/a
96.38	3.71	pain	outcomerating	3	low_cue	high_stim	53.55	Strong	53.55	Strong	0.35	2.57	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
103.79	1.0	pain	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h017.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
106.59	1.77	pain	expectrating	4	high_cue	n/a	138.95	Strongest sensation of any kind	138.95	Strongest sensation of any kind	0.4	1.37	task-social/cue/runtype-pain/sch/h017.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
113.22	11.900000000000006	pain	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	113.22	116.72	121.72	125.12	success	n/a	n/a	n/a
127.4	2.38	pain	outcomerating	4	high_cue	low_stim	106.23	Strongest sensation of any kind	106.23	Strongest sensation of any kind	0.4	1.37	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
