filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0111_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-10-26T16:52:23.747500	n/a	c886ce87	n/a	n/a
fmap/sub-0111_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-10-26T16:52:48.357500	n/a	6ecafa69	n/a	n/a
func/sub-0111_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-10-26T16:56:49.172500	n/a	84d284c0	n/a	memory
func/sub-0111_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-10-26T16:56:56.072500	n/a	70aed5b6	n/a	memory
func/sub-0111_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-10-26T17:08:45.897500	n/a	0d450f94	n/a	posner
func/sub-0111_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-10-26T17:08:52.797500	n/a	685e500c	n/a	posner
func/sub-0111_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-10-26T17:22:34.207500	n/a	266f225f	pain	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-10-26T17:22:41.107500	n/a	85f76ba3	pain	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-10-26T17:29:34.510000	n/a	416faf06	vicarious	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-10-26T17:29:41.410000	n/a	2ed10fda	vicarious	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-10-26T17:36:32.445000	n/a	a26b49d2	cognitive	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-10-26T17:36:39.345000	n/a	5153dd40	cognitive	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-10-26T17:43:36.257500	n/a	c934a268	cognitive	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-10-26T17:43:43.157500	n/a	59e07ced	cognitive	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-10-26T17:58:11.990000	n/a	4fa599e0	pain	n/a
func/sub-0111_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-10-26T17:58:18.890000	n/a	b7b3eb58	pain	n/a
fmap/sub-0111_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-10-26T18:07:12.360000	n/a	ec454b68	n/a	n/a
fmap/sub-0111_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-10-26T18:07:36.340000	n/a	475b5d8a	n/a	n/a
func/sub-0111_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-10-26T18:08:03.962500	n/a	70e9ecd6	n/a	n/a
func/sub-0111_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-10-26T18:08:10.862500	n/a	4e42bbb9	n/a	n/a
func/sub-0111_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-10-26T18:18:00.535000	n/a	f52d9745	n/a	n/a
func/sub-0111_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-10-26T18:18:07.435000	n/a	7abd10a7	n/a	n/a
