filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0017_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1918-12-18T12:11:27.875000	n/a	1302bd6c	n/a	
fmap/sub-0017_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1918-12-18T12:11:52.385000	n/a	13f56fb2	n/a	
func/sub-0017_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1918-12-18T12:17:20.227500	n/a	9f9a5b9b	n/a	tomsaxe
func/sub-0017_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1918-12-18T12:17:27.127500	n/a	bf0a8b19	n/a	tomsaxe
func/sub-0017_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1918-12-18T12:28:16.700000	n/a	a68dcd2f	n/a	tomspunt
func/sub-0017_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1918-12-18T12:28:23.600000	n/a	f48741ac	n/a	tomspunt
func/sub-0017_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1918-12-18T12:40:16.272500	n/a	7b8c2e53	pain	
func/sub-0017_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1918-12-18T12:40:23.172500	n/a	3deeea6e	pain	
func/sub-0017_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1918-12-18T12:47:40.442500	n/a	0df5bee4	vicarious	
func/sub-0017_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1918-12-18T12:47:47.342500	n/a	9abb5c3b	vicarious	
func/sub-0017_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1918-12-18T12:54:46.522500	n/a	d1810d9a	cognitive	
func/sub-0017_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1918-12-18T12:54:53.422500	n/a	92969ba9	cognitive	
func/sub-0017_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1918-12-18T13:01:51.290000	n/a	6ca8aa5f	cognitive	
func/sub-0017_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1918-12-18T13:01:58.190000	n/a	c989af24	cognitive	
func/sub-0017_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1918-12-18T13:09:35.897500	n/a	0915479a	vicarious	
func/sub-0017_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1918-12-18T13:09:42.797500	n/a	a700e123	vicarious	
func/sub-0017_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1918-12-18T13:17:54.310000	n/a	ef4c2342	pain	
func/sub-0017_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1918-12-18T13:18:01.210000	n/a	5aa1bbb6	pain	
fmap/sub-0017_ses-04_acq-mb8_dir-ap_run-07_epi.nii.gz	1918-12-18T13:25:41.385000	n/a	fc23434b	n/a	
fmap/sub-0017_ses-04_acq-mb8_dir-pa_run-07_epi.nii.gz	1918-12-18T13:26:05.372500	n/a	90265491	n/a	
func/sub-0017_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1918-12-18T13:27:19.020000	n/a	302dc954	n/a	
func/sub-0017_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1918-12-18T13:27:25.920000	n/a	097c1f1d	n/a	
func/sub-0017_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1918-12-18T13:37:20.087500	n/a	cfac2949	n/a	
func/sub-0017_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1918-12-18T13:37:26.987500	n/a	a678cdbf	n/a	
