filename	acq_time	operator	randstr	task-social_runtype
anat/sub-0080_ses-01_acq-MPRAGEXp3X08mm_T1w.nii.gz	1919-05-14T10:27:16.105000	n/a	f7430095	n/a
fmap/sub-0080_ses-01_acq-96dirX6b0Xmb_dir-pa_epi.nii.gz	1919-05-14T10:33:33.600000	n/a	35130ce3	n/a
fmap/sub-0080_ses-01_acq-96dirX6b0Xmb_dir-ap_epi.nii.gz	1919-05-14T10:33:55.992500	n/a	aeb90d56	n/a
dwi/sub-0080_ses-01_acq-96dirX6b0Xmb_dwi.nii.gz	1919-05-14T10:34:19.072500	n/a	c5c02999	n/a
fmap/sub-0080_ses-01_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-05-14T10:41:41.200000	n/a	ae7f3724	n/a
fmap/sub-0080_ses-01_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-05-14T10:42:05.342500	n/a	165d86a5	n/a
func/sub-0080_ses-01_task-social_acq-mb8_run-01_sbref.nii.gz	1919-05-14T10:44:09.377500	n/a	eb8fed68	vicarious
func/sub-0080_ses-01_task-social_acq-mb8_run-01_bold.nii.gz	1919-05-14T10:44:16.277500	n/a	36388fe8	vicarious
func/sub-0080_ses-01_task-social_acq-mb8_run-02_sbref.nii.gz	1919-05-14T10:54:00.635000	n/a	1929c6e3	pain
func/sub-0080_ses-01_task-social_acq-mb8_run-02_bold.nii.gz	1919-05-14T10:54:07.535000	n/a	58d1f298	pain
func/sub-0080_ses-01_task-social_acq-mb8_run-03_sbref.nii.gz	1919-05-14T11:01:37.610000	n/a	b711a3cc	cognitive
func/sub-0080_ses-01_task-social_acq-mb8_run-03_bold.nii.gz	1919-05-14T11:01:44.510000	n/a	68f362b5	cognitive
func/sub-0080_ses-01_task-social_acq-mb8_run-04_sbref.nii.gz	1919-05-14T11:09:36.382500	n/a	077058a0	pain
func/sub-0080_ses-01_task-social_acq-mb8_run-04_bold.nii.gz	1919-05-14T11:09:43.282500	n/a	9b2f9c25	pain
func/sub-0080_ses-01_task-social_acq-mb8_run-05_sbref.nii.gz	1919-05-14T11:17:53.897500	n/a	7ec0676c	vicarious
func/sub-0080_ses-01_task-social_acq-mb8_run-05_bold.nii.gz	1919-05-14T11:18:00.797500	n/a	8f836418	vicarious
func/sub-0080_ses-01_task-social_acq-mb8_run-06_sbref.nii.gz	1919-05-14T11:24:53.657500	n/a	79b06a87	cognitive
func/sub-0080_ses-01_task-social_acq-mb8_run-06_bold.nii.gz	1919-05-14T11:25:00.557500	n/a	0bd76eae	cognitive
fmap/sub-0080_ses-01_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-05-14T11:33:03.387500	n/a	99a4f885	n/a
fmap/sub-0080_ses-01_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-05-14T11:33:27.337500	n/a	f87af355	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-05-14T11:34:32.427500	n/a	304aff6f	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-05-14T11:34:39.327500	n/a	9ef9f9fd	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-05-14T11:43:05.720000	n/a	91431ef2	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-05-14T11:43:12.620000	n/a	4ec03d5f	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-05-14T11:53:54.912500	n/a	e0cc224f	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-05-14T11:54:01.812500	n/a	3cadf2f8	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-05-14T12:02:03.737500	n/a	7f0b78a3	n/a
func/sub-0080_ses-01_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-05-14T12:02:10.637500	n/a	87fc16bc	n/a
