filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0090_ses-03_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-07-02T17:46:22.727500		936d3109	n/a
fmap/sub-0090_ses-03_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-07-02T17:46:47.350000		44393862	n/a
func/sub-0090_ses-03_task-social_acq-mb8_run-01_sbref.nii.gz	1919-07-02T17:49:26.252500		bd5c9386	vicarious
func/sub-0090_ses-03_task-social_acq-mb8_run-01_bold.nii.gz	1919-07-02T17:49:33.152500		c5764462	vicarious
func/sub-0090_ses-03_task-social_acq-mb8_run-02_sbref.nii.gz	1919-07-02T17:56:22.740000		8eb4672f	cognitive
func/sub-0090_ses-03_task-social_acq-mb8_run-02_bold.nii.gz	1919-07-02T17:56:29.640000		b43d7b5e	cognitive
func/sub-0090_ses-03_task-social_acq-mb8_run-03_sbref.nii.gz	1919-07-02T18:04:43.862500		243457de	pain
func/sub-0090_ses-03_task-social_acq-mb8_run-03_bold.nii.gz	1919-07-02T18:04:50.762500		ac5ca511	pain
func/sub-0090_ses-03_task-social_acq-mb8_run-04_sbref.nii.gz	1919-07-02T18:12:34.322500		24de0253	pain
func/sub-0090_ses-03_task-social_acq-mb8_run-04_bold.nii.gz	1919-07-02T18:12:41.222500		b9fd6636	pain
func/sub-0090_ses-03_task-social_acq-mb8_run-05_sbref.nii.gz	1919-07-02T18:20:18.905000		a72d0cb9	cognitive
func/sub-0090_ses-03_task-social_acq-mb8_run-05_bold.nii.gz	1919-07-02T18:20:25.805000		8dd9b34a	cognitive
func/sub-0090_ses-03_task-social_acq-mb8_run-06_sbref.nii.gz	1919-07-02T18:27:15.540000		993fbcba	vicarious
func/sub-0090_ses-03_task-social_acq-mb8_run-06_bold.nii.gz	1919-07-02T18:27:22.440000		214a607b	vicarious
fmap/sub-0090_ses-03_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-07-02T18:35:06.472500		58b131cb	n/a
fmap/sub-0090_ses-03_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-07-02T18:35:30.350000		07de162e	n/a
func/sub-0090_ses-03_task-shortvideo_acq-mb8_run-01_sbref.nii.gz	1919-07-02T18:36:28.172500		ed235c9e	n/a
func/sub-0090_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz	1919-07-02T18:36:35.072500		bce148c9	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-07-02T18:50:11.395000		0135ba70	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-07-02T18:50:18.295000		6f23b661	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-07-02T18:59:21.155000		a7667b9a	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-07-02T18:59:28.055000		d2daba3c	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-07-02T19:09:52.220000		a1f91897	n/a
func/sub-0090_ses-03_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-07-02T19:09:59.120000		ca4f2267	n/a
