filename	acq_time	operator	randstr	task-social_runtype
anat/sub-0129_ses-01_acq-MPRAGEXp3X08mm_T1w.nii.gz	1920-01-07T12:07:35.042500		8dee658e	n/a
fmap/sub-0129_ses-01_acq-96dirX6b0Xmb_dir-pa_epi.nii.gz	1920-01-07T12:13:08.532500		3b315a0c	n/a
fmap/sub-0129_ses-01_acq-96dirX6b0Xmb_dir-ap_epi.nii.gz	1920-01-07T12:13:32.057500		79e974b4	n/a
dwi/sub-0129_ses-01_acq-96dirX6b0Xmb_dwi.nii.gz	1920-01-07T12:13:55.070000		540f26fb	n/a
fmap/sub-0129_ses-01_acq-mb8_dir-ap_run-01_epi.nii.gz	1920-01-07T12:21:27.465000		596bc458	n/a
fmap/sub-0129_ses-01_acq-mb8_dir-pa_run-01_epi.nii.gz	1920-01-07T12:21:52.347500		8fa78f78	n/a
func/sub-0129_ses-01_task-social_acq-mb8_run-01_sbref.nii.gz	1920-01-07T12:27:01.235000		f59b2711	vicarious
func/sub-0129_ses-01_task-social_acq-mb8_run-01_bold.nii.gz	1920-01-07T12:27:08.135000		111a702f	vicarious
func/sub-0129_ses-01_task-social_acq-mb8_run-02_sbref.nii.gz	1920-01-07T12:34:10.345000		f0ad4f91	pain
func/sub-0129_ses-01_task-social_acq-mb8_run-02_bold.nii.gz	1920-01-07T12:34:17.245000		27ab57d1	pain
func/sub-0129_ses-01_task-social_acq-mb8_run-03_sbref.nii.gz	1920-01-07T12:41:32.827500		e894728f	cognitive
func/sub-0129_ses-01_task-social_acq-mb8_run-03_bold.nii.gz	1920-01-07T12:41:39.727500		9d6697e3	cognitive
func/sub-0129_ses-01_task-social_acq-mb8_run-04_sbref.nii.gz	1920-01-07T12:50:04.087500		f0cdae8c	pain
func/sub-0129_ses-01_task-social_acq-mb8_run-04_bold.nii.gz	1920-01-07T12:50:10.987500		34f8b31a	pain
func/sub-0129_ses-01_task-social_acq-mb8_run-05_sbref.nii.gz	1920-01-07T12:57:57.747500		d4f274e0	vicarious
func/sub-0129_ses-01_task-social_acq-mb8_run-05_bold.nii.gz	1920-01-07T12:58:04.647500		bc79a1ec	vicarious
func/sub-0129_ses-01_task-social_acq-mb8_run-06_sbref.nii.gz	1920-01-07T13:04:59.985000		4372a312	cognitive
func/sub-0129_ses-01_task-social_acq-mb8_run-06_bold.nii.gz	1920-01-07T13:05:06.885000		cb5251eb	cognitive
fmap/sub-0129_ses-01_acq-mb8_dir-ap_run-02_epi.nii.gz	1920-01-07T13:13:30.505000		32edaddd	n/a
fmap/sub-0129_ses-01_acq-mb8_dir-pa_run-02_epi.nii.gz	1920-01-07T13:13:54.342500		0bb3726c	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1920-01-07T13:15:08.970000		15a82942	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1920-01-07T13:15:15.870000		f98a9d29	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1920-01-07T13:23:44.575000		0caf12fc	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1920-01-07T13:23:51.475000		ccb8331e	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1920-01-07T13:34:39.410000		e6a3cf03	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1920-01-07T13:34:46.310000		0df31d34	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1920-01-07T13:42:49.710000		69754a25	n/a
func/sub-0129_ses-01_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1920-01-07T13:42:56.610000		094d102e	n/a
