filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0029_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-02-19T11:01:52.817500		bfe32d85		
fmap/sub-0029_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-02-19T11:02:17.360000		dde35c13		
func/sub-0029_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-02-19T11:10:02.095000		4c557672		tomsaxe
func/sub-0029_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-02-19T11:10:08.995000		6f59398b		tomsaxe
func/sub-0029_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-02-19T11:20:39.415000		ad05185b		memory
func/sub-0029_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-02-19T11:20:46.315000		20f1926f		memory
func/sub-0029_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-02-19T11:33:43.835000		228a1eea	pain	
func/sub-0029_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-02-19T11:33:50.735000		75683ffd	pain	
func/sub-0029_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-02-19T11:40:49.055000		88c5f146	cognitive	
func/sub-0029_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-02-19T11:40:55.955000		aba248eb	cognitive	
func/sub-0029_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-02-19T11:47:53.755000		ae59f20c	vicarious	
func/sub-0029_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-02-19T11:48:00.655000		470291d6	vicarious	
func/sub-0029_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-02-19T11:54:51.615000		d8726f61	cognitive	
func/sub-0029_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-02-19T11:54:58.515000		43324e32	cognitive	
func/sub-0029_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-02-19T12:02:57.922500		4c004f36	pain	
func/sub-0029_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-02-19T12:03:04.822500		e83c2fcd	pain	
func/sub-0029_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-02-19T12:10:55.955000		0aa557af	vicarious	
func/sub-0029_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-02-19T12:11:02.855000		70b18097	vicarious	
fmap/sub-0029_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-02-19T12:18:53.380000		46e34718		
fmap/sub-0029_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-02-19T12:19:18.410000		a16882cd		
func/sub-0029_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-02-19T12:20:08.212500		71e3da1d		
func/sub-0029_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-02-19T12:20:15.112500		1bd02d47		
func/sub-0029_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-02-19T12:30:23.670000		6e2e6a2b		
func/sub-0029_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-02-19T12:30:30.570000		c072f3cd		
