onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
10.99	1.0	pain	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l032.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
14.3	2.2	pain	expectrating	1	low_cue	n/a	34.2	Strong	34.2	Strong	0.87	1.34	task-social/cue/runtype-pain/scl/l032.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
30.55	12.359999999999996	pain	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	30.55	34.31	39.31	42.92	success	n/a	n/a	n/a
45.3	1.8	pain	outcomerating	1	low_cue	med_stim	72.51	Very-Strong	72.51	Very-Strong	0.87	1.34	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
51.49	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
53.7	2.02	pain	expectrating	2	low_cue	n/a	65.4	Very-Strong	65.4	Very-Strong	0.75	1.27	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
60.44	12.829999999999998	pain	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	60.44	64.45	69.45	73.26	success	n/a	n/a	n/a
75.19	2.93	pain	outcomerating	2	low_cue	high_stim	58.92	Strong	58.92	Strong	0.75	1.27	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
83.0	0.98	pain	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
85.8	1.45	pain	expectrating	3	high_cue	n/a	121.36	Strongest-sensation-of-any-kind	121.36	Strongest-sensation-of-any-kind	0.42	1.03	task-social/cue/runtype-pain/sch/h001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
90.52	11.900000000000006	pain	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	90.52	94.02	99.02	102.42	success	n/a	n/a	n/a
100.39	n/a	pain	outcomerating	3	high_cue	low_stim	n/a	n/a	n/a	n/a	0.42	1.03	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
117.19	1.0	pain	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
119.29	2.13	pain	expectrating	4	high_cue	n/a	115.84	Strongest-sensation-of-any-kind	115.84	Strongest-sensation-of-any-kind	1.0	1.13	task-social/cue/runtype-pain/sch/h036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
130.82	12.370000000000005	pain	stimulus	4	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	130.82	134.58	139.58	143.19	success	n/a	n/a	n/a
145.59	2.61	pain	outcomerating	4	high_cue	med_stim	91.4	Very-Strong	91.4	Very-Strong	1.0	1.13	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
150.49	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h031.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
152.71	2.75	pain	expectrating	5	high_cue	n/a	108.29	Strongest-sensation-of-any-kind	108.29	Strongest-sensation-of-any-kind	0.5	2.25	task-social/cue/runtype-pain/sch/h031.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
168.95	12.820000000000022	pain	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	168.95	172.96	177.96	181.77	success	n/a	n/a	n/a
179.6	1.83	pain	outcomerating	5	high_cue	high_stim	151.7	Strongest-sensation-of-any-kind	151.7	Strongest-sensation-of-any-kind	0.5	2.25	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
185.08	1.0	pain	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
187.09	1.97	pain	expectrating	6	low_cue	n/a	83.51	Very-Strong	83.51	Very-Strong	0.63	1.34	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
193.61	12.819999999999993	pain	stimulus	6	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	193.61	197.62	202.62	206.43	success	n/a	n/a	n/a
204.29	1.9	pain	outcomerating	6	low_cue	high_stim	146.44	Strongest-sensation-of-any-kind	146.44	Strongest-sensation-of-any-kind	0.63	1.34	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
213.2	1.0	pain	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.5	2.5	pain	expectrating	7	low_cue	n/a	74.79	Very-Strong	74.79	Very-Strong	1.37	1.13	task-social/cue/runtype-pain/scl/l026.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
223.01	11.900000000000006	pain	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	223.01	226.51	231.51	234.91	success	n/a	n/a	n/a
238.09	1.89	pain	outcomerating	7	low_cue	low_stim	59.71	Strong	59.71	Strong	1.37	1.13	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
244.29	1.0	pain	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h003.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
247.29	2.08	pain	expectrating	8	high_cue	n/a	100.86	Strongest-sensation-of-any-kind	100.86	Strongest-sensation-of-any-kind	0.28	1.8	task-social/cue/runtype-pain/sch/h003.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
252.01	12.819999999999993	pain	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	252.01	256.02	261.02	264.83	success	n/a	n/a	n/a
