onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	trial_index
14.826	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/2b_story.txt	1
25.797	3.04	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/2b_question.txt	1
44.321	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/2p_story.txt	2
55.308	2.479	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/2p_question.txt	2
73.832	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/4p_story.txt	3
84.819	3.628	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/4p_question.txt	3
103.343	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/4b_story.txt	4
114.33	2.872	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/4b_question.txt	4
132.854	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/1p_story.txt	5
143.841	2.521	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/1p_question.txt	5
162.365	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/1b_story.txt	6
173.369	2.139	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/1b_question.txt	6
191.909	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/3p_story.txt	7
202.88	3.145	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/3p_question.txt	7
221.403	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/3b_story.txt	8
232.391	2.269	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/3b_question.txt	8
250.914	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/10b_story.txt	9
261.902	5.183	tomsaxe	response	falsebelief	incorrect	task-fractional/runtype-tomsaxe/10b_question.txt	9
280.425	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/10p_story.txt	10
291.413	3.207	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/10p_question.txt	10
309.936	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/9p_story.txt	11
320.924	4.792	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/9p_question.txt	11
339.447	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/9b_story.txt	12
350.435	2.648	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/9b_question.txt	12
368.958	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/6p_story.txt	13
379.946	5.816	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/6p_question.txt	13
398.469	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/6b_story.txt	14
409.457	3.14	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/6b_question.txt	14
427.98	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/7b_story.txt	15
438.968	3.338	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/7b_question.txt	15
457.491	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/7p_story.txt	16
468.479	2.869	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/7p_question.txt	16
487.002	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/8p_story.txt	17
497.99	3.378	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/8p_question.txt	17
516.513	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/8b_story.txt	18
527.501	3.918	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/8b_question.txt	18
546.024	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/5p_story.txt	19
557.012	1.848	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/5p_question.txt	19
575.535	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/5b_story.txt	20
586.523	3.853	tomsaxe	response	falsebelief	incorrect	task-fractional/runtype-tomsaxe/5b_question.txt	20
