filename,acq_time,operator,randstr,task-social_runtype,task-fractional_runtype
fmap/sub-0062_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz,1919-04-16T08:43:36.727500,,749a415f,,n/a
fmap/sub-0062_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz,1919-04-16T08:44:00.345000,,a360a600,,n/a
func/sub-0062_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz,1919-04-16T08:46:42.112500,,98ac7e76,,memory
func/sub-0062_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz,1919-04-16T08:46:49.012500,,5f0fdcaa,,memory
func/sub-0062_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz,1919-04-16T08:57:35.212500,,c8b42eef,,posner
func/sub-0062_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz,1919-04-16T08:57:42.112500,,20cf6a9d,,posner
func/sub-0062_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz,1919-04-16T09:12:00.677500,,17569676,vicarious,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-01_bold.nii.gz,1919-04-16T09:12:07.577500,,289d0982,vicarious,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz,1919-04-16T09:19:04.020000,,3de2389a,cognitive,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-02_bold.nii.gz,1919-04-16T09:19:10.920000,,30979d20,cognitive,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz,1919-04-16T09:26:22.562500,,e9d37549,pain,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-03_bold.nii.gz,1919-04-16T09:26:29.462500,,f2cdeb12,pain,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz,1919-04-16T09:34:37.200000,,b1cfe4be,pain,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-04_bold.nii.gz,1919-04-16T09:34:44.100000,,a11945f6,pain,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz,1919-04-16T09:43:16.747500,,ec7a1d77,cognitive,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-05_bold.nii.gz,1919-04-16T09:43:23.647500,,aba1ceb1,cognitive,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz,1919-04-16T09:50:18.172500,,e808453d,vicarious,n/a
func/sub-0062_ses-04_task-social_acq-mb8_run-06_bold.nii.gz,1919-04-16T09:50:25.072500,,87715b78,vicarious,n/a
fmap/sub-0062_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz,1919-04-16T09:58:09.417500,,e0b8ab01,,n/a
fmap/sub-0062_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz,1919-04-16T09:58:33.337500,,13688184,,n/a
func/sub-0062_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz,1919-04-16T09:59:41.365000,,f4a74cfd,,n/a
func/sub-0062_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz,1919-04-16T09:59:48.265000,,30163999,,n/a
func/sub-0062_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz,1919-04-16T10:09:42.917500,,fe47ab75,,n/a
func/sub-0062_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz,1919-04-16T10:09:49.817500,,8ba8ab3e,,n/a
