filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0094_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-12-07T18:26:29.815000	n/a	8dc08ee9	n/a	n/a
fmap/sub-0094_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-12-07T18:26:54.355000	n/a	84b791d5	n/a	n/a
func/sub-0094_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-12-07T18:29:32.342500	n/a	5a70dbd4	n/a	posner
func/sub-0094_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-12-07T18:29:39.242500	n/a	9ef8bc3b	n/a	posner
func/sub-0094_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-12-07T18:40:04.310000	n/a	6aceb454	n/a	memory
func/sub-0094_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-12-07T18:40:11.210000	n/a	550ffc8b	n/a	memory
func/sub-0094_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-12-07T18:51:33.102500	n/a	0d0af956	vicarious	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-12-07T18:51:40.002500	n/a	06c193fd	vicarious	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-12-07T19:00:04.160000	n/a	e2dd722e	pain	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-12-07T19:00:11.060000	n/a	77868a2f	pain	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-12-07T19:07:11.620000	n/a	aa02977c	cognitive	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-12-07T19:07:18.520000	n/a	cf1c376b	cognitive	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-12-07T19:15:18.292500	n/a	d25dd4c2	pain	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-12-07T19:15:25.192500	n/a	56997b7d	pain	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-12-07T19:23:11.817500	n/a	610ed0c8	vicarious	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-12-07T19:23:18.717500	n/a	8d2d075b	vicarious	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-12-07T19:30:07.702500	n/a	5442db81	cognitive	n/a
func/sub-0094_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-12-07T19:30:14.602500	n/a	bb304d5c	cognitive	n/a
fmap/sub-0094_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-12-07T19:38:07.480000	n/a	b25c168d	n/a	n/a
fmap/sub-0094_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-12-07T19:38:31.372500	n/a	ab2575b3	n/a	n/a
func/sub-0094_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-12-07T19:39:45.502500	n/a	cddb7e6d	n/a	n/a
func/sub-0094_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-12-07T19:39:52.402500	n/a	c535c204	n/a	n/a
func/sub-0094_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-12-07T19:50:12.485000	n/a	87c217e4	n/a	n/a
func/sub-0094_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-12-07T19:50:19.385000	n/a	efe31d3c	n/a	n/a
