filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0127_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1920-01-25T20:12:20.770000	n/a	0b2c02ef	n/a	
fmap/sub-0127_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1920-01-25T20:12:44.342500	n/a	cb59a7e1	n/a	
func/sub-0127_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1920-01-25T20:15:48.997500	n/a	6d3f4854	n/a	posner
func/sub-0127_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1920-01-25T20:15:55.897500	n/a	8a3fbb91	n/a	posner
func/sub-0127_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1920-01-25T20:26:28.422500	n/a	207b6309	n/a	tomspunt
func/sub-0127_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1920-01-25T20:26:35.322500	n/a	489a0337	n/a	tomspunt
func/sub-0127_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1920-01-25T20:37:31.835000	n/a	ed264eb3	vicarious	
func/sub-0127_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1920-01-25T20:37:38.735000	n/a	941bcb14	vicarious	
func/sub-0127_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1920-01-25T20:47:05.320000	n/a	cc93503a	pain	
func/sub-0127_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1920-01-25T20:47:12.220000	n/a	72f83f2e	pain	
func/sub-0127_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1920-01-25T20:54:21.407500	n/a	ba31d1d2	cognitive	
func/sub-0127_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1920-01-25T20:54:28.307500	n/a	6e670046	cognitive	
func/sub-0127_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1920-01-25T21:02:15.327500	n/a	614e8df7	pain	
func/sub-0127_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1920-01-25T21:02:22.227500	n/a	2705076e	pain	
func/sub-0127_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1920-01-25T21:09:57.662500	n/a	44ceeb33	vicarious	
func/sub-0127_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1920-01-25T21:10:04.562500	n/a	5af514b4	vicarious	
func/sub-0127_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1920-01-25T21:18:25.355000	n/a	4ff4748f	cognitive	
func/sub-0127_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1920-01-25T21:18:32.255000	n/a	64057f75	cognitive	
fmap/sub-0127_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1920-01-25T21:26:24.387500	n/a	50ab8a66	n/a	
fmap/sub-0127_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1920-01-25T21:26:48.342500	n/a	11be7376	n/a	
func/sub-0127_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1920-01-25T21:27:54.525000	n/a	5fc75c3c	n/a	
func/sub-0127_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1920-01-25T21:28:01.425000	n/a	a0bc3fe8	n/a	
func/sub-0127_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1920-01-25T21:37:55.020000	n/a	92b48eb2	n/a	
func/sub-0127_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1920-01-25T21:38:01.920000	n/a	fbed609e	n/a	
