filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0051_ses-03_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-04-08T13:11:19.780000		9958f494	n/a
fmap/sub-0051_ses-03_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-04-08T13:11:44.352500		b7992cd2	n/a
func/sub-0051_ses-03_task-social_acq-mb8_run-01_sbref.nii.gz	1919-04-08T13:14:33.632500		3a009e1e	vicarious
func/sub-0051_ses-03_task-social_acq-mb8_run-01_bold.nii.gz	1919-04-08T13:14:40.532500		3b86d9ed	vicarious
func/sub-0051_ses-03_task-social_acq-mb8_run-02_sbref.nii.gz	1919-04-08T13:21:39.277500		5c8efc98	pain
func/sub-0051_ses-03_task-social_acq-mb8_run-02_bold.nii.gz	1919-04-08T13:21:46.177500		4e09f039	pain
func/sub-0051_ses-03_task-social_acq-mb8_run-03_sbref.nii.gz	1919-04-08T13:28:59.137500		d45de20e	cognitive
func/sub-0051_ses-03_task-social_acq-mb8_run-03_bold.nii.gz	1919-04-08T13:29:06.037500		803a196e	cognitive
func/sub-0051_ses-03_task-social_acq-mb8_run-04_sbref.nii.gz	1919-04-08T13:37:08.012500		13597296	pain
func/sub-0051_ses-03_task-social_acq-mb8_run-04_bold.nii.gz	1919-04-08T13:37:14.912500		208570ea	pain
func/sub-0051_ses-03_task-social_acq-mb8_run-05_sbref.nii.gz	1919-04-08T13:45:04.445000		b3dc4c80	vicarious
func/sub-0051_ses-03_task-social_acq-mb8_run-05_bold.nii.gz	1919-04-08T13:45:11.345000		b9047c1e	vicarious
func/sub-0051_ses-03_task-social_acq-mb8_run-06_sbref.nii.gz	1919-04-08T13:52:08.982500		d08670da	cognitive
func/sub-0051_ses-03_task-social_acq-mb8_run-06_bold.nii.gz	1919-04-08T13:52:15.882500		11e937d3	cognitive
fmap/sub-0051_ses-03_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-04-08T14:00:03.432500		ffb211e3	n/a
fmap/sub-0051_ses-03_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-04-08T14:00:27.365000		5e4a8dbd	n/a
func/sub-0051_ses-03_task-shortvideo_acq-mb8_run-01_sbref.nii.gz	1919-04-08T14:01:50.337500		febd0a36	n/a
func/sub-0051_ses-03_task-shortvideo_acq-mb8_run-01_bold.nii.gz	1919-04-08T14:01:57.237500		aad76652	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-04-08T14:15:42.872500		dacb2427	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-04-08T14:15:49.772500		1e8ab7b2	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-04-08T14:25:01.950000		750b20c0	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-04-08T14:25:08.850000		ea76ffc6	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-04-08T14:35:35.237500		89df5443	n/a
func/sub-0051_ses-03_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-04-08T14:35:42.137500		f6e23b17	n/a
