onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
4.79	1.0	pain	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h054.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.21	1.48	pain	expectrating	1	high_cue	n/a	101.78	Strongest sensation of any kind	101.78	Strongest sensation of any kind	0.38	1.1	task-social/cue/runtype-pain/sch/h054.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
15.85	11.910000000000002	pain	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	15.85	19.35	24.35	27.75	success	n/a	n/a	n/a
27.2	1.41	pain	outcomerating	1	high_cue	low_stim	127.25	Strongest sensation of any kind	127.25	Strongest sensation of any kind	0.38	1.1	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
33.1	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
34.9	1.04	pain	expectrating	2	low_cue	n/a	81.84	Very Strong	81.84	Very Strong	0.42	0.62	task-social/cue/runtype-pain/scl/l028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.21	11.909999999999997	pain	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	44.21	47.71	52.71	56.11	success	n/a	n/a	n/a
56.09	1.87	pain	outcomerating	2	low_cue	low_stim	89.07	Very Strong	89.07	Very Strong	0.42	0.62	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
61.09	1.0	pain	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l002.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
63.19	1.45	pain	expectrating	3	low_cue	n/a	96.93	Very Strong	96.93	Very Strong	0.45	1.0	task-social/cue/runtype-pain/scl/l002.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
69.83	12.36	pain	stimulus	3	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	69.83	73.59	78.59	82.2	success	n/a	n/a	n/a
81.4	3.04	pain	outcomerating	3	low_cue	med_stim	105.79	Strongest sensation of any kind	105.79	Strongest sensation of any kind	0.45	1.0	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
86.5	0.98	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l042.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
89.6	2.2	pain	expectrating	4	low_cue	n/a	93.55	Very Strong	93.55	Very Strong	0.45	1.75	task-social/cue/runtype-pain/scl/l042.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
98.83	12.820000000000007	pain	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	98.83	102.84	107.84	111.65	success	n/a	n/a	n/a
110.09	2.34	pain	outcomerating	4	low_cue	high_stim	111.48	Strongest sensation of any kind	111.48	Strongest sensation of any kind	0.45	1.75	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
114.8	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h024.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
117.2	1.99	pain	expectrating	5	high_cue	n/a	100.14	Strongest sensation of any kind	100.14	Strongest sensation of any kind	0.77	1.22	task-social/cue/runtype-pain/sch/h024.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.64	12.36999999999999	pain	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	122.64	126.4	131.4	135.01	success	n/a	n/a	n/a
133.9	1.37	pain	outcomerating	5	high_cue	med_stim	67.42	Very Strong	67.42	Very Strong	0.77	1.22	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
138.49	1.0	pain	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h050.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
140.61	1.43	pain	expectrating	6	high_cue	n/a	122.47	Strongest sensation of any kind	122.47	Strongest sensation of any kind	0.4	1.03	task-social/cue/runtype-pain/sch/h050.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.95	12.820000000000022	pain	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	145.95	149.96	154.96	158.77	success	n/a	n/a	n/a
157.6	2.14	pain	outcomerating	6	high_cue	high_stim	85.33	Very Strong	85.33	Very Strong	0.4	1.03	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
163.5	1.0	pain	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h025.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
165.6	1.16	pain	expectrating	7	high_cue	n/a	110.18	Strongest sensation of any kind	110.18	Strongest sensation of any kind	0.45	0.71	task-social/cue/runtype-pain/sch/h025.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
176.43	11.900000000000006	pain	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	176.43	179.93	184.93	188.33	success	n/a	n/a	n/a
197.59	1.28	pain	outcomerating	7	high_cue	low_stim	12.75	Moderate	12.75	Moderate	0.45	0.71	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
209.4	1.0	pain	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
211.5	1.44	pain	expectrating	8	high_cue	n/a	119.89	Strongest sensation of any kind	119.89	Strongest sensation of any kind	0.48	0.95	task-social/cue/runtype-pain/sch/h023.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
216.44	12.819999999999993	pain	stimulus	8	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	216.44	220.45	225.45	229.26	success	n/a	n/a	n/a
229.69	1.57	pain	outcomerating	8	high_cue	high_stim	99.54	Strongest sensation of any kind	99.54	Strongest sensation of any kind	0.48	0.95	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
234.59	1.0	pain	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l014.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
237.69	1.05	pain	expectrating	9	low_cue	n/a	93.46	Very Strong	93.46	Very Strong	0.42	0.63	task-social/cue/runtype-pain/scl/l014.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
250.52	11.909999999999997	pain	stimulus	9	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	250.52	254.02	259.02	262.42	success	n/a	n/a	n/a
265.1	2.47	pain	outcomerating	9	low_cue	low_stim	31.91	Strong	31.91	Strong	0.42	0.63	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
270.99	1.0	pain	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l018.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
274.09	1.82	pain	expectrating	10	low_cue	n/a	97.36	Very Strong	97.36	Very Strong	0.5	1.32	task-social/cue/runtype-pain/scl/l018.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
283.44	12.360000000000014	pain	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	283.44	287.2	292.2	295.81	success	n/a	n/a	n/a
296.6	1.74	pain	outcomerating	10	low_cue	med_stim	98.55	Strongest sensation of any kind	98.55	Strongest sensation of any kind	0.5	1.32	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
317.59	1.0	pain	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
319.99	1.15	pain	expectrating	11	low_cue	n/a	86.99	Very Strong	86.99	Very Strong	0.47	0.68	task-social/cue/runtype-pain/scl/l001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
325.42	12.819999999999993	pain	stimulus	11	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	325.42	329.43	334.43	338.24	success	n/a	n/a	n/a
337.1	1.82	pain	outcomerating	11	low_cue	high_stim	117.64	Strongest sensation of any kind	117.64	Strongest sensation of any kind	0.47	0.68	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
358.09	1.0	pain	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
361.21	1.5	pain	expectrating	12	high_cue	n/a	94.65	Very Strong	94.65	Very Strong	0.6	0.9	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
375.52	12.370000000000005	pain	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	375.52	379.28	384.28	387.89	success	n/a	n/a	n/a
394.1	1.9	pain	outcomerating	12	high_cue	med_stim	74.62	Very Strong	74.62	Very Strong	0.6	0.9	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
