filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0081_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-25T14:51:47.930000	n/a	fed65ea1	n/a	n/a
fmap/sub-0081_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-25T14:52:11.347500	n/a	ddd436d9	n/a	n/a
func/sub-0081_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-06-25T14:54:49.080000	n/a	b7b324a0	n/a	tomsaxe
func/sub-0081_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-06-25T14:54:55.980000	n/a	cad5daf4	n/a	tomsaxe
func/sub-0081_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-06-25T15:05:35.795000	n/a	460a42bb	n/a	tomspunt
func/sub-0081_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-06-25T15:05:42.695000	n/a	1055347c	n/a	tomspunt
func/sub-0081_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-06-25T15:18:00.197500	n/a	2028344a	cognitive	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-06-25T15:18:07.097500	n/a	4c86f227	cognitive	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-06-25T15:26:48.565000	n/a	fb886121	vicarious	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-06-25T15:26:55.465000	n/a	72d87177	vicarious	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-06-25T15:36:06.087500	n/a	fec16685	pain	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-06-25T15:36:12.987500	n/a	d4a0db92	pain	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-06-25T15:43:31.370000	n/a	fbbe2fe8	vicarious	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-06-25T15:43:38.270000	n/a	bb4aba90	vicarious	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-06-25T15:50:34.125000	n/a	c844759a	cognitive	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-06-25T15:50:41.025000	n/a	77cad793	cognitive	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-06-25T15:58:52.470000	n/a	62d31ca7	pain	n/a
func/sub-0081_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-06-25T15:58:59.370000	n/a	93eed114	pain	n/a
fmap/sub-0081_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-25T16:07:46.390000	n/a	e8b05c28	n/a	n/a
fmap/sub-0081_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-25T16:08:10.355000	n/a	7d52e112	n/a	n/a
func/sub-0081_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-25T16:09:28.032500	n/a	51d22c0f	n/a	n/a
func/sub-0081_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-25T16:09:34.932500	n/a	3962cd2b	n/a	n/a
func/sub-0081_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-25T16:19:33.475000	n/a	f4f49914	n/a	n/a
func/sub-0081_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-25T16:19:40.375000	n/a	e9059707	n/a	n/a
