filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0106_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-10-12T18:41:46.782500	n/a	367caebe	n/a	n/a
fmap/sub-0106_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-10-12T18:42:10.322500	n/a	cd8ea8ae	n/a	n/a
func/sub-0106_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-10-12T18:45:23.110000	n/a	da4c3b0d	n/a	tomsaxe
func/sub-0106_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-10-12T18:45:30.010000	n/a	820e02ad	n/a	tomsaxe
func/sub-0106_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-10-12T18:55:54.117500	n/a	96674498	n/a	posner
func/sub-0106_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-10-12T18:56:01.017500	n/a	88f4448f	n/a	posner
func/sub-0106_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-10-12T19:11:23.980000	n/a	b331e8cf	pain	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-10-12T19:11:30.880000	n/a	e09bbc58	pain	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-10-12T19:18:30.192500	n/a	73f3e65e	vicarious	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-10-12T19:18:37.092500	n/a	56aa9b36	vicarious	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-10-12T19:25:35.110000	n/a	c0f114d6	cognitive	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-10-12T19:25:42.010000	n/a	7e572856	cognitive	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-10-12T19:32:38.095000	n/a	fe11fa01	cognitive	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-10-12T19:32:44.995000	n/a	ae9f6299	cognitive	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-10-12T19:39:38.765000	n/a	1a9dc403	vicarious	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-10-12T19:39:45.665000	n/a	71dc69b8	vicarious	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-10-12T19:48:07.192500	n/a	d46a0846	pain	n/a
func/sub-0106_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-10-12T19:48:14.092500	n/a	26d4e10f	pain	n/a
fmap/sub-0106_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-10-12T19:57:20.330000	n/a	a100c78f	n/a	n/a
fmap/sub-0106_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-10-12T19:57:44.350000	n/a	91a738c6	n/a	n/a
func/sub-0106_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-10-12T19:59:14.845000	n/a	6834d6d3	n/a	n/a
func/sub-0106_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-10-12T19:59:21.745000	n/a	db34f3d3	n/a	n/a
func/sub-0106_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-10-12T20:09:19.217500	n/a	3d45a934	n/a	n/a
func/sub-0106_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-10-12T20:09:26.117500	n/a	660f527d	n/a	n/a
