filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0103_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-10-29T20:43:44.755000	n/a	71afc071	n/a	n/a
fmap/sub-0103_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-10-29T20:44:09.362500	n/a	5c94754f	n/a	n/a
func/sub-0103_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-10-29T20:46:26.890000	n/a	92893013	n/a	posner
func/sub-0103_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-10-29T20:46:33.790000	n/a	94d9346a	n/a	posner
func/sub-0103_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-10-29T20:57:27.792500	n/a	69435ba9	n/a	memory
func/sub-0103_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-10-29T20:57:34.692500	n/a	9f6c94b2	n/a	memory
func/sub-0103_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-10-29T21:10:25.530000	n/a	3ad2e4d8	cognitive	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-10-29T21:10:32.430000	n/a	11dbcb6d	cognitive	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-10-29T21:19:21.252500	n/a	474648ec	pain	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-10-29T21:19:28.152500	n/a	79d66cb4	pain	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-10-29T21:26:29.085000	n/a	32c503e1	vicarious	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-10-29T21:26:35.985000	n/a	955e6c82	vicarious	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-10-29T21:33:32.527500	n/a	cd264e97	vicarious	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-10-29T21:33:39.427500	n/a	f03b016f	vicarious	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-10-29T21:42:02.180000	n/a	119bd4a3	pain	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-10-29T21:42:09.080000	n/a	602a849a	pain	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-10-29T21:49:09.140000	n/a	2a944462	cognitive	n/a
func/sub-0103_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-10-29T21:49:16.040000	n/a	0d90ff76	cognitive	n/a
fmap/sub-0103_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-10-29T21:57:34.447500	n/a	a188efed	n/a	n/a
fmap/sub-0103_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-10-29T21:57:58.350000	n/a	62e085df	n/a	n/a
func/sub-0103_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-10-29T21:58:55.997500	n/a	299fe6bd	n/a	n/a
func/sub-0103_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-10-29T21:59:02.897500	n/a	1c1323a7	n/a	n/a
func/sub-0103_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-10-29T22:08:57.122500	n/a	f2c85429	n/a	n/a
func/sub-0103_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-10-29T22:09:04.022500	n/a	0de217c3	n/a	n/a
