onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
5.0	1.0	pain	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.61	1.71	pain	expectrating	1	low_cue	n/a	159.31	Strongest sensation of any kind	159.31	Strongest sensation of any kind	0.17	1.54	task-social/cue/runtype-pain/scl/l044.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
16.89	12.82	pain	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	16.89	20.9	25.9	29.71	success	n/a	n/a	n/a
28.81	1.9	pain	outcomerating	1	low_cue	high_stim	150.23	Strongest sensation of any kind	150.23	Strongest sensation of any kind	0.17	1.54	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
37.39	1.0	pain	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h047.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
39.69	2.17	pain	expectrating	2	high_cue	n/a	158.9	Strongest sensation of any kind	158.9	Strongest sensation of any kind	0.55	1.62	task-social/cue/runtype-pain/sch/h047.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
50.03	12.36	pain	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	50.03	53.79	58.79	62.4	success	n/a	n/a	n/a
65.5	1.38	pain	outcomerating	2	high_cue	med_stim	158.11	Strongest sensation of any kind	158.11	Strongest sensation of any kind	0.55	1.62	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
70.69	1.0	pain	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.99	1.28	pain	expectrating	3	low_cue	n/a	148.88	Strongest sensation of any kind	148.88	Strongest sensation of any kind	0.38	0.9	task-social/cue/runtype-pain/scl/l055.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
77.94	11.900000000000006	pain	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	77.94	81.44	86.44	89.84	success	n/a	n/a	n/a
88.29	2.26	pain	outcomerating	3	low_cue	low_stim	159.24	Strongest sensation of any kind	159.24	Strongest sensation of any kind	0.38	0.9	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
100.2	1.0	pain	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h033.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
102.8	1.25	pain	expectrating	4	high_cue	n/a	158.16	Strongest sensation of any kind	158.16	Strongest sensation of any kind	0.32	0.94	task-social/cue/runtype-pain/sch/h033.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
108.24	11.91000000000001	pain	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	108.24	111.74	116.74	120.14	success	n/a	n/a	n/a
123.69	1.43	pain	outcomerating	4	high_cue	low_stim	158.2	Strongest sensation of any kind	158.2	Strongest sensation of any kind	0.32	0.94	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
132.59	1.0	pain	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
135.2	1.72	pain	expectrating	5	low_cue	n/a	153.76	Strongest sensation of any kind	153.76	Strongest sensation of any kind	0.48	1.24	task-social/cue/runtype-pain/scl/l043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
145.53	12.359999999999985	pain	stimulus	5	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	145.53	149.29	154.29	157.9	success	n/a	n/a	n/a
156.4	1.43	pain	outcomerating	5	low_cue	med_stim	161.05	Strongest sensation of any kind	161.05	Strongest sensation of any kind	0.48	1.24	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
165.29	1.0	pain	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.59	1.03	pain	expectrating	6	high_cue	n/a	158.2	Strongest sensation of any kind	158.2	Strongest sensation of any kind	0.4	0.63	task-social/cue/runtype-pain/sch/h053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
177.88	12.819999999999993	pain	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	177.88	181.89	186.89	190.7	success	n/a	n/a	n/a
190.6	1.75	pain	outcomerating	6	high_cue	high_stim	159.09	Strongest sensation of any kind	159.09	Strongest sensation of any kind	0.4	0.63	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
199.39	1.0	pain	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
201.8	1.75	pain	expectrating	7	low_cue	n/a	154.89	Strongest sensation of any kind	154.89	Strongest sensation of any kind	0.43	1.32	task-social/cue/runtype-pain/scl/l015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
212.16	11.909999999999997	pain	stimulus	7	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	212.16	215.66	220.66	224.06	success	n/a	n/a	n/a
231.0	1.41	pain	outcomerating	7	low_cue	low_stim	163.23	Strongest sensation of any kind	163.23	Strongest sensation of any kind	0.43	1.32	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
236.4	0.98	pain	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
239.1	1.02	pain	expectrating	8	low_cue	n/a	154.36	Strongest sensation of any kind	154.36	Strongest sensation of any kind	0.22	0.8	task-social/cue/runtype-pain/scl/l053.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
245.42	12.820000000000022	pain	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	245.42	249.43	254.43	258.24	success	n/a	n/a	n/a
261.19	1.8	pain	outcomerating	8	low_cue	high_stim	162.52	Strongest sensation of any kind	162.52	Strongest sensation of any kind	0.22	0.8	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
266.49	1.0	pain	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
269.7	1.82	pain	expectrating	9	high_cue	n/a	156.11	Strongest sensation of any kind	156.11	Strongest sensation of any kind	0.28	1.54	task-social/cue/runtype-pain/sch/h015.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
278.23	12.819999999999993	pain	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	278.23	282.24	287.24	291.05	success	n/a	n/a	n/a
290.7	1.98	pain	outcomerating	9	high_cue	high_stim	155.83	Strongest sensation of any kind	155.83	Strongest sensation of any kind	0.28	1.54	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
304.49	1.0	pain	cue	10	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
307.39	2.23	pain	expectrating	10	high_cue	n/a	157.08	Strongest sensation of any kind	157.08	Strongest sensation of any kind	0.53	1.69	task-social/cue/runtype-pain/sch/h027.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
317.66	12.369999999999948	pain	stimulus	10	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	317.66	321.42	326.42	330.03	success	n/a	n/a	n/a
329.7	3.19	pain	outcomerating	10	high_cue	med_stim	153.64	Strongest sensation of any kind	153.64	Strongest sensation of any kind	0.53	1.69	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
335.89	1.0	pain	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
338.3	1.93	pain	expectrating	11	high_cue	n/a	154.19	Strongest sensation of any kind	154.19	Strongest sensation of any kind	0.4	1.53	task-social/cue/runtype-pain/sch/h010.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
344.63	11.899999999999977	pain	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	344.63	348.13	353.13	356.53	success	n/a	n/a	n/a
358.3	1.77	pain	outcomerating	11	high_cue	low_stim	162.23	Strongest sensation of any kind	162.23	Strongest sensation of any kind	0.4	1.53	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
371.2	0.98	pain	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l021.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
373.1	1.5	pain	expectrating	12	low_cue	n/a	164.18	Strongest sensation of any kind	164.18	Strongest sensation of any kind	0.45	1.05	task-social/cue/runtype-pain/scl/l021.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
383.22	12.359999999999957	pain	stimulus	12	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	383.22	386.98	391.98	395.59	success	n/a	n/a	n/a
394.89	1.35	pain	outcomerating	12	low_cue	med_stim	152.84	Strongest sensation of any kind	152.84	Strongest sensation of any kind	0.45	1.05	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
