filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0128_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1920-01-19T17:44:17.752500	n/a	fd3af323	n/a	n/a
fmap/sub-0128_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1920-01-19T17:44:42.355000	n/a	75e379ce	n/a	n/a
func/sub-0128_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1920-01-19T17:47:00.187500	n/a	6f7a2346	n/a	memory
func/sub-0128_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1920-01-19T17:47:07.087500	n/a	75f96f1e	n/a	memory
func/sub-0128_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1920-01-19T17:57:50.402500	n/a	eb87a774	n/a	tomspunt
func/sub-0128_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1920-01-19T17:57:57.302500	n/a	81263987	n/a	tomspunt
func/sub-0128_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1920-01-19T18:10:20.115000	n/a	5464fc9e	cognitive	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1920-01-19T18:10:27.015000	n/a	2b5470d1	cognitive	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1920-01-19T18:20:31.995000	n/a	47c8b56e	pain	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1920-01-19T18:20:38.895000	n/a	d097c022	pain	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1920-01-19T18:27:50.107500	n/a	eafa06a6	vicarious	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1920-01-19T18:27:57.007500	n/a	2b2e0e31	vicarious	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1920-01-19T18:34:52.552500	n/a	a91b47ae	vicarious	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1920-01-19T18:34:59.452500	n/a	4199be3b	vicarious	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1920-01-19T18:51:40.515000	n/a	8e74803e	cognitive	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1920-01-19T18:51:47.415000	n/a	9a039ac6	cognitive	n/a
fmap/sub-0128_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1920-01-19T19:01:16.422500	n/a	7f646e3f	n/a	n/a
fmap/sub-0128_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1920-01-19T19:01:40.335000	n/a	d3952b61	n/a	n/a
func/sub-0128_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1920-01-19T19:02:50.345000	n/a	7c9b2547	n/a	n/a
func/sub-0128_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1920-01-19T19:02:57.245000	n/a	b429aab4	n/a	n/a
func/sub-0128_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1920-01-19T19:12:55.090000	n/a	c957da7b	n/a	n/a
func/sub-0128_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1920-01-19T19:13:01.990000	n/a	9c590e43	n/a	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1920-01-19T19:24:05.055000	n/a	d768c53a	pain	n/a
func/sub-0128_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1920-01-19T19:24:11.955000	n/a	d918b3a0	pain	n/a
