filename	acq_time	operator	randstr	task-social_runtype
anat/sub-0057_ses-01_acq-MPRAGEXp3X08mm_T1w.nii.gz	1919-04-09T09:13:21.747500		ec8f7c45	n/a
fmap/sub-0057_ses-01_acq-96dirX6b0Xmb_dir-pa_epi.nii.gz	1919-04-09T09:18:37.682500		be4e1589	n/a
fmap/sub-0057_ses-01_acq-96dirX6b0Xmb_dir-ap_epi.nii.gz	1919-04-09T09:18:59.980000		e3691989	n/a
dwi/sub-0057_ses-01_acq-96dirX6b0Xmb_dwi.nii.gz	1919-04-09T09:19:23.062500		c0ae4554	n/a
fmap/sub-0057_ses-01_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-04-09T09:26:45.120000		fc11e4d8	n/a
fmap/sub-0057_ses-01_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-04-09T09:27:09.340000		02e0fd93	n/a
func/sub-0057_ses-01_task-social_acq-mb8_run-01_sbref.nii.gz	1919-04-09T09:34:00.485000		5f2940d6	vicarious
func/sub-0057_ses-01_task-social_acq-mb8_run-01_bold.nii.gz	1919-04-09T09:34:07.385000		4d34d004	vicarious
func/sub-0057_ses-01_task-social_acq-mb8_run-02_sbref.nii.gz	1919-04-09T09:41:00.395000		6d608b8a	cognitive
func/sub-0057_ses-01_task-social_acq-mb8_run-02_bold.nii.gz	1919-04-09T09:41:07.295000		11b6a7a3	cognitive
func/sub-0057_ses-01_task-social_acq-mb8_run-03_sbref.nii.gz	1919-04-09T09:50:19.505000		9627f3bc	pain
func/sub-0057_ses-01_task-social_acq-mb8_run-03_bold.nii.gz	1919-04-09T09:50:26.405000		0e392cca	pain
func/sub-0057_ses-01_task-social_acq-mb8_run-04_sbref.nii.gz	1919-04-09T09:59:31.305000		6f8adaaf	pain
func/sub-0057_ses-01_task-social_acq-mb8_run-04_bold.nii.gz	1919-04-09T09:59:38.205000		9c5b2bd2	pain
func/sub-0057_ses-01_task-social_acq-mb8_run-05_sbref.nii.gz	1919-04-09T10:06:43.660000		781a051d	cognitive
func/sub-0057_ses-01_task-social_acq-mb8_run-05_bold.nii.gz	1919-04-09T10:06:50.560000		32dffadc	cognitive
func/sub-0057_ses-01_task-social_acq-mb8_run-06_sbref.nii.gz	1919-04-09T10:13:42.557500		1dad8262	vicarious
func/sub-0057_ses-01_task-social_acq-mb8_run-06_bold.nii.gz	1919-04-09T10:13:49.457500		68121079	vicarious
fmap/sub-0057_ses-01_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-04-09T10:21:25.855000		7c3116ea	n/a
fmap/sub-0057_ses-01_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-04-09T10:21:50.330000		9bde9245	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-04-09T10:23:31.845000		5cabf05c	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-04-09T10:23:38.745000		4c4a88ce	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-04-09T10:32:09.672500		af740387	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-04-09T10:32:16.572500		ed2e31f9	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-04-09T10:42:56.507500		7c31aa62	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-04-09T10:43:03.407500		6a143f9a	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-04-16T19:38:51.172500		b6782c02	n/a
func/sub-0057_ses-01_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-04-16T19:38:58.072500		c692eb4d	n/a
