filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0098_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-09-07T17:33:29.782500	n/a	dabc281c	n/a	
fmap/sub-0098_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-09-07T17:33:53.355000	n/a	ee3e3def	n/a	
func/sub-0098_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-09-07T17:36:17.520000	n/a	673c8145	n/a	posner
func/sub-0098_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-09-07T17:36:24.420000	n/a	923f083e	n/a	posner
func/sub-0098_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-09-07T17:46:42.430000	n/a	ee75e1f4	n/a	memory
func/sub-0098_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-09-07T17:46:49.330000	n/a	dd627e82	n/a	memory
func/sub-0098_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-09-07T17:58:10.377500	n/a	1f1871ef	vicarious	
func/sub-0098_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-09-07T17:58:17.277500	n/a	7ca69e7e	vicarious	
func/sub-0098_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-09-07T18:06:18.525000	n/a	3fff53fd	pain	
func/sub-0098_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-09-07T18:06:25.425000	n/a	29d23ed9	pain	
func/sub-0098_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-09-07T18:13:19.917500	n/a	07b6f558	cognitive	
func/sub-0098_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-09-07T18:13:26.817500	n/a	de6f7994	cognitive	
func/sub-0098_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-09-07T18:21:47.102500	n/a	89d42e8f	pain	
func/sub-0098_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-09-07T18:21:54.002500	n/a	73482adb	pain	
func/sub-0098_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-09-07T18:28:58.387500	n/a	ab62be7f	vicarious	
func/sub-0098_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-09-07T18:29:05.287500	n/a	009c3fa4	vicarious	
func/sub-0098_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-09-07T18:36:24.837500	n/a	493c684c	cognitive	
func/sub-0098_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-09-07T18:36:31.737500	n/a	ea5d9e6f	cognitive	
fmap/sub-0098_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-09-07T18:45:20.427500	n/a	8a54a593	n/a	
fmap/sub-0098_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-09-07T18:45:45.350000	n/a	a99e5d57	n/a	
func/sub-0098_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-09-07T18:46:45.167500	n/a	86ddcc8b	n/a	
func/sub-0098_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-09-07T18:46:52.067500	n/a	bbe5d813	n/a	
func/sub-0098_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-09-07T18:56:57.195000	n/a	df4a8a85	n/a	
func/sub-0098_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-09-07T18:57:04.095000	n/a	8ae4d658	n/a	
