filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0032_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-03-19T14:29:58.757500	n/a	dd5b35b2	n/a	
fmap/sub-0032_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-03-19T14:30:22.340000	n/a	98ad3a6f	n/a	
func/sub-0032_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-03-19T14:32:48.992500	n/a	754e6900	n/a	tomsaxe
func/sub-0032_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-03-19T14:32:55.892500	n/a	8e48a0c0	n/a	tomsaxe
func/sub-0032_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-03-19T14:43:33.537500	n/a	5952f8a5	n/a	tomspunt
func/sub-0032_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-03-19T14:43:40.437500	n/a	7a83209e	n/a	tomspunt
func/sub-0032_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-03-19T14:56:45.105000	n/a	dfd58a35	vicarious	
func/sub-0032_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-03-19T14:56:52.005000	n/a	9f734a24	vicarious	
func/sub-0032_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-03-19T15:03:49.445000	n/a	864fb73e	cognitive	
func/sub-0032_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-03-19T15:03:56.345000	n/a	9caa2c2e	cognitive	
func/sub-0032_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-03-19T15:11:02.830000	n/a	91772948	pain	
func/sub-0032_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-03-19T15:11:09.730000	n/a	477d8b71	pain	
func/sub-0032_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-03-19T15:19:34.192500	n/a	3310458a	pain	
func/sub-0032_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-03-19T15:19:41.092500	n/a	bd78c59d	pain	
func/sub-0032_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-03-19T15:26:38.940000	n/a	fc2e01c9	cognitive	
func/sub-0032_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-03-19T15:26:45.840000	n/a	15b33d6e	cognitive	
func/sub-0032_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-03-19T15:33:44.862500	n/a	0281da84	vicarious	
func/sub-0032_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-03-19T15:33:51.762500	n/a	5e138370	vicarious	
fmap/sub-0032_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-03-19T15:41:32.367500	n/a	538590d4	n/a	
fmap/sub-0032_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-03-19T15:41:56.350000	n/a	e35e97fd	n/a	
func/sub-0032_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-03-19T15:43:10.915000	n/a	35e8dba4	n/a	
func/sub-0032_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-03-19T15:43:17.815000	n/a	b24e82d8	n/a	
func/sub-0032_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-03-19T15:53:17.125000	n/a	8737fe47	n/a	
func/sub-0032_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-03-19T15:53:24.025000	n/a	bd3769a4	n/a	
