filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0085_ses-02_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-17T15:57:50.687500		f06f7b8e	n/a
fmap/sub-0085_ses-02_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-17T15:58:15.347500		f954da83	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-01_sbref.nii.gz	1919-06-17T16:01:35.237500		19cc9857	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz	1919-06-17T16:01:42.137500		af47708c	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-02_sbref.nii.gz	1919-06-17T16:09:18.265000		f3dc2b39	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-02_bold.nii.gz	1919-06-17T16:09:25.165000		df30c8c9	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-03_sbref.nii.gz	1919-06-17T16:18:02.252500		d110bce5	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-03_bold.nii.gz	1919-06-17T16:18:09.152500		cf5c7749	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-04_sbref.nii.gz	1919-06-17T16:28:15.880000		0d3eca0e	n/a
func/sub-0085_ses-02_task-narratives_acq-mb8_run-04_bold.nii.gz	1919-06-17T16:28:22.780000		1e172360	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-01_sbref.nii.gz	1919-06-17T16:38:47.457500		5d676d4c	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz	1919-06-17T16:38:54.357500		842238ba	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-02_sbref.nii.gz	1919-06-17T16:46:09.432500		aa1b1b11	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-02_bold.nii.gz	1919-06-17T16:46:16.332500		d5832aab	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-03_sbref.nii.gz	1919-06-17T16:53:35.852500		01c497de	n/a
func/sub-0085_ses-02_task-faces_acq-mb8_run-03_bold.nii.gz	1919-06-17T16:53:42.752500		0f30f191	n/a
fmap/sub-0085_ses-02_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-17T17:01:43.405000		8aeb7e5c	n/a
fmap/sub-0085_ses-02_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-17T17:02:08.342500		60e7f607	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-17T17:03:06.352500		69a9b402	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-17T17:03:13.252500		03105fce	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-17T17:09:48.027500		361d42d2	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-17T17:09:54.927500		7c921518	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-06-17T17:24:21.510000		07ec6d99	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-06-17T17:24:28.410000		29bfb0a5	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-06-17T17:33:27.705000		0d69d80a	n/a
func/sub-0085_ses-02_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-06-17T17:33:34.605000		bcaac454	n/a
