filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0099_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-09-14T13:15:29.777500	n/a	f9b38254	n/a	
fmap/sub-0099_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-09-14T13:15:53.362500	n/a	09c0c70d	n/a	
func/sub-0099_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-09-14T13:18:13.977500	n/a	dcb3c7f9	n/a	tomspunt
func/sub-0099_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-09-14T13:18:20.877500	n/a	73ace25e	n/a	tomspunt
func/sub-0099_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-09-14T13:28:57.957500	n/a	11798c82	n/a	posner
func/sub-0099_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-09-14T13:29:04.857500	n/a	42f3ce72	n/a	posner
func/sub-0099_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-09-14T13:40:26.815000	n/a	6501a5e8	cognitive	
func/sub-0099_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-09-14T13:40:33.715000	n/a	d26ed12c	cognitive	
func/sub-0099_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-09-14T13:47:38.100000	n/a	6f02dfc4	pain	
func/sub-0099_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-09-14T13:47:45.000000	n/a	9e0b5132	pain	
func/sub-0099_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-09-14T13:54:40.070000	n/a	4c4ac257	vicarious	
func/sub-0099_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-09-14T13:54:46.970000	n/a	3908f584	vicarious	
func/sub-0099_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-09-14T14:01:44.895000	n/a	da839090	vicarious	
func/sub-0099_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-09-14T14:01:51.795000	n/a	a7cade97	vicarious	
func/sub-0099_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-09-14T14:09:38.525000	n/a	d6c9ea76	pain	
func/sub-0099_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-09-14T14:09:45.425000	n/a	ad846233	pain	
func/sub-0099_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-09-14T14:16:38.720000	n/a	a480bc17	cognitive	
func/sub-0099_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-09-14T14:16:45.620000	n/a	71c06185	cognitive	
fmap/sub-0099_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-09-14T14:24:35.642500	n/a	a390b480	n/a	
fmap/sub-0099_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-09-14T14:25:00.362500	n/a	0fc7f739	n/a	
func/sub-0099_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-09-14T14:26:24.125000	n/a	38be7895	n/a	
func/sub-0099_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-09-14T14:26:31.025000	n/a	0e0a9f28	n/a	
func/sub-0099_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-09-14T14:36:46.997500	n/a	f0165298	n/a	
func/sub-0099_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-09-14T14:36:53.897500	n/a	3e084807	n/a	
