filename	acq_time	operator	randstr	task-social_runtype	task-fractional_runtype
fmap/sub-0083_ses-04_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-10T19:17:49.777500		670a343f		
fmap/sub-0083_ses-04_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-10T19:18:14.337500		200a7bc4		
func/sub-0083_ses-04_task-fractional_acq-mb8_run-01_sbref.nii.gz	1919-06-10T19:21:40.765000		fa712ab9		posner
func/sub-0083_ses-04_task-fractional_acq-mb8_run-01_bold.nii.gz	1919-06-10T19:21:47.665000		1ae409ea		posner
func/sub-0083_ses-04_task-fractional_acq-mb8_run-02_sbref.nii.gz	1919-06-10T19:32:22.332500		3b02f1d4		memory
func/sub-0083_ses-04_task-fractional_acq-mb8_run-02_bold.nii.gz	1919-06-10T19:32:29.232500		c3216058		memory
func/sub-0083_ses-04_task-social_acq-mb8_run-01_sbref.nii.gz	1919-06-10T19:44:00.585000		770cc85b	cognitive	
func/sub-0083_ses-04_task-social_acq-mb8_run-01_bold.nii.gz	1919-06-10T19:44:07.485000		dafddd6e	cognitive	
func/sub-0083_ses-04_task-social_acq-mb8_run-02_sbref.nii.gz	1919-06-10T19:51:03.022500		409d2485		
func/sub-0083_ses-04_task-social_acq-mb8_run-02_bold.nii.gz	1919-06-10T19:51:09.922500		80dd8d15		
func/sub-0083_ses-04_task-social_acq-mb8_run-03_sbref.nii.gz	1919-06-10T19:59:57.002500		568bc050	vicarious	
func/sub-0083_ses-04_task-social_acq-mb8_run-03_bold.nii.gz	1919-06-10T20:00:03.902500		ed7e56fe	vicarious	
func/sub-0083_ses-04_task-social_acq-mb8_run-04_sbref.nii.gz	1919-06-10T20:06:54.397500		94a87124	vicarious	
func/sub-0083_ses-04_task-social_acq-mb8_run-04_bold.nii.gz	1919-06-10T20:07:01.297500		0f4e2f51	vicarious	
func/sub-0083_ses-04_task-social_acq-mb8_run-05_sbref.nii.gz	1919-06-10T20:14:54.930000		542570bc	pain	
func/sub-0083_ses-04_task-social_acq-mb8_run-05_bold.nii.gz	1919-06-10T20:15:01.830000		9ca9bb07	pain	
func/sub-0083_ses-04_task-social_acq-mb8_run-06_sbref.nii.gz	1919-06-10T20:21:56.155000		0f1a84a8	cognitive	
func/sub-0083_ses-04_task-social_acq-mb8_run-06_bold.nii.gz	1919-06-10T20:22:03.055000		1cf96ee0	cognitive	
fmap/sub-0083_ses-04_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-10T20:29:32.480000		3cfbe920		
fmap/sub-0083_ses-04_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-10T20:29:56.340000		a57054ab		
func/sub-0083_ses-04_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-10T20:30:40.390000		07c6d833		
func/sub-0083_ses-04_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-10T20:30:47.290000		6a5fd4f6		
func/sub-0083_ses-04_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-10T20:40:54.547500		6fd91ba0		
func/sub-0083_ses-04_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-10T20:41:01.447500		b99e57c2		
