filename	acq_time	operator	randstr	task-social_runtype
anat/sub-0091_ses-01_acq-MPRAGEXp3X08mm_T1w.nii.gz	1919-06-22T20:39:47.010000		f63fb324	n/a
fmap/sub-0091_ses-01_acq-96dirX6b0Xmb_dir-pa_epi.nii.gz	1919-06-22T20:44:52.240000		df26d93a	n/a
fmap/sub-0091_ses-01_acq-96dirX6b0Xmb_dir-ap_epi.nii.gz	1919-06-22T20:45:15.010000		7b38af8d	n/a
dwi/sub-0091_ses-01_acq-96dirX6b0Xmb_dwi.nii.gz	1919-06-22T20:45:38.062500		2f6b584a	n/a
fmap/sub-0091_ses-01_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-22T20:52:58.475000		ddcaf9d1	n/a
fmap/sub-0091_ses-01_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-22T20:53:22.355000		a04c1636	n/a
func/sub-0091_ses-01_task-social_acq-mb8_run-01_sbref.nii.gz	1919-06-22T20:55:38.945000		9c656a43	cognitive
func/sub-0091_ses-01_task-social_acq-mb8_run-01_bold.nii.gz	1919-06-22T20:55:45.845000		e7a62d71	cognitive
func/sub-0091_ses-01_task-social_acq-mb8_run-02_sbref.nii.gz	1919-06-22T21:04:40.515000		56466d70	pain
func/sub-0091_ses-01_task-social_acq-mb8_run-02_bold.nii.gz	1919-06-22T21:04:47.415000		7a90f821	pain
func/sub-0091_ses-01_task-social_acq-mb8_run-03_sbref.nii.gz	1919-06-22T21:11:54.475000		fdd72719	vicarious
func/sub-0091_ses-01_task-social_acq-mb8_run-03_bold.nii.gz	1919-06-22T21:12:01.375000		8a973090	vicarious
func/sub-0091_ses-01_task-social_acq-mb8_run-04_sbref.nii.gz	1919-06-22T21:18:50.367500		b80d0350	vicarious
func/sub-0091_ses-01_task-social_acq-mb8_run-04_bold.nii.gz	1919-06-22T21:18:57.267500		adf858dc	vicarious
func/sub-0091_ses-01_task-social_acq-mb8_run-05_sbref.nii.gz	1919-06-22T21:26:57.065000		39652dd3	pain
func/sub-0091_ses-01_task-social_acq-mb8_run-05_bold.nii.gz	1919-06-22T21:27:03.965000		17396810	pain
func/sub-0091_ses-01_task-social_acq-mb8_run-06_sbref.nii.gz	1919-06-22T21:35:00.092500		3202967d	cognitive
func/sub-0091_ses-01_task-social_acq-mb8_run-06_bold.nii.gz	1919-06-22T21:35:06.992500		d8b2fe20	cognitive
fmap/sub-0091_ses-01_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-22T21:50:47.297500		228d0c3c	n/a
fmap/sub-0091_ses-01_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-22T21:51:11.350000		b5caad9e	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-22T21:52:06.870000		77aab68c	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-22T21:52:13.770000		4d2f09d8	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-22T22:00:44.652500		c8c6091d	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-22T22:00:51.552500		e3e1bb63	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-06-22T22:11:39.940000		cc61fded	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-06-22T22:11:46.840000		71c7d000	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-06-22T22:19:55.367500		5bfd2696	n/a
func/sub-0091_ses-01_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-06-22T22:20:02.267500		a3984b2f	n/a
