filename	acq_time	operator	randstr	task-social_runtype
anat/sub-0032_ses-01_acq-MPRAGEXp3X08mm_T1w.nii.gz	1919-02-24T14:44:06.017500	n/a	225052f0	n/a
fmap/sub-0032_ses-01_acq-96dirX6b0Xmb_dir-pa_epi.nii.gz	1919-02-24T14:50:00.850000	n/a	f3e09047	n/a
fmap/sub-0032_ses-01_acq-96dirX6b0Xmb_dir-ap_epi.nii.gz	1919-02-24T14:50:24.070000	n/a	60775d0e	n/a
dwi/sub-0032_ses-01_acq-96dirX6b0Xmb_dwi.nii.gz	1919-02-24T14:50:47.110000	n/a	973dc0e6	n/a
fmap/sub-0032_ses-01_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-02-24T15:00:52.812500	n/a	92fb684d	n/a
fmap/sub-0032_ses-01_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-02-24T15:01:17.385000	n/a	c30a8ab0	n/a
func/sub-0032_ses-01_task-social_acq-mb8_run-01_sbref.nii.gz	1919-02-24T15:02:40.705000	n/a	e9733cbf	cognitive
func/sub-0032_ses-01_task-social_acq-mb8_run-01_bold.nii.gz	1919-02-24T15:02:47.605000	n/a	76dbc9fb	cognitive
func/sub-0032_ses-01_task-social_acq-mb8_run-02_sbref.nii.gz	1919-02-24T15:09:40.130000	n/a	8450970a	vicarious
func/sub-0032_ses-01_task-social_acq-mb8_run-02_bold.nii.gz	1919-02-24T15:09:47.030000	n/a	a716fe3d	vicarious
func/sub-0032_ses-01_task-social_acq-mb8_run-03_sbref.nii.gz	1919-02-24T15:17:44.910000	n/a	bc4aff19	pain
func/sub-0032_ses-01_task-social_acq-mb8_run-03_bold.nii.gz	1919-02-24T15:17:51.810000	n/a	bb4e9c7a	pain
func/sub-0032_ses-01_task-social_acq-mb8_run-04_sbref.nii.gz	1919-02-24T15:24:46.317500	n/a	a5d9389c	vicarious
func/sub-0032_ses-01_task-social_acq-mb8_run-04_bold.nii.gz	1919-02-24T15:24:53.217500	n/a	3f46b7de	vicarious
func/sub-0032_ses-01_task-social_acq-mb8_run-05_sbref.nii.gz	1919-02-24T15:31:45.425000	n/a	0f3af506	cognitive
func/sub-0032_ses-01_task-social_acq-mb8_run-05_bold.nii.gz	1919-02-24T15:31:52.325000	n/a	2ba06f31	cognitive
func/sub-0032_ses-01_task-social_acq-mb8_run-06_sbref.nii.gz	1919-02-24T15:40:29.145000	n/a	f3a0aead	pain
func/sub-0032_ses-01_task-social_acq-mb8_run-06_bold.nii.gz	1919-02-24T15:40:36.045000	n/a	d84c3ed5	pain
fmap/sub-0032_ses-01_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-02-24T15:49:00.550000	n/a	632466de	n/a
fmap/sub-0032_ses-01_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-02-24T15:49:25.390000	n/a	1a1d8e68	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-02-24T15:51:31.590000	n/a	b0c2a8c0	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-02-24T15:51:38.490000	n/a	0b98ecee	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-02-24T16:00:13.205000	n/a	6ee8c8c9	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-02-24T16:00:20.105000	n/a	f2e6ef04	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-02-24T16:11:01.982500	n/a	efcf327e	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-02-24T16:11:08.882500	n/a	ac483dae	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-02-24T16:19:10.147500	n/a	2589fad6	n/a
func/sub-0032_ses-01_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-02-24T16:19:17.047500	n/a	f55bcdce	n/a
