onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
10.58	1.0	pain	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l013.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.3	1.33	pain	expectrating	1	low_cue	n/a	98.73	Strongest sensation of any kind	98.73	Strongest sensation of any kind	0.38	0.95	task-social/cue/runtype-pain/scl/l013.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
21.14	11.899999999999999	pain	stimulus	1	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	21.14	24.64	29.64	33.04	success	n/a	n/a	n/a
31.09	2.22	pain	outcomerating	1	low_cue	low_stim	111.97	Strongest sensation of any kind	111.97	Strongest sensation of any kind	0.38	0.95	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
35.69	1.0	pain	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l004.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
37.99	3.15	pain	expectrating	2	low_cue	n/a	35.67	Strong	35.67	Strong	1.75	1.4	task-social/cue/runtype-pain/scl/l004.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
43.82	12.36	pain	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	43.82	47.58	52.58	56.19	success	n/a	n/a	n/a
56.28	1.07	pain	outcomerating	2	low_cue	med_stim	152.71	Strongest sensation of any kind	152.71	Strongest sensation of any kind	1.75	1.4	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
61.28	1.0	pain	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.18	1.01	pain	expectrating	3	low_cue	n/a	136.63	Strongest sensation of any kind	136.63	Strongest sensation of any kind	0.13	0.88	task-social/cue/runtype-pain/scl/l046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
72.22	11.900000000000006	pain	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	72.22	75.72	80.72	84.12	success	n/a	n/a	n/a
86.29	1.35	pain	outcomerating	3	low_cue	low_stim	114.61	Strongest sensation of any kind	114.61	Strongest sensation of any kind	0.13	0.88	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
91.28	1.0	pain	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/scl/l036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
93.69	1.62	pain	expectrating	4	low_cue	n/a	90.95	Very Strong	90.95	Very Strong	0.55	1.07	task-social/cue/runtype-pain/scl/l036.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
99.8	12.829999999999998	pain	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	99.8	103.81	108.81	112.62	success	n/a	n/a	n/a
112.28	1.39	pain	outcomerating	4	low_cue	high_stim	152.61	Strongest sensation of any kind	152.61	Strongest sensation of any kind	0.55	1.07	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
119.99	1.0	pain	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h021.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
122.89	1.5	pain	expectrating	5	high_cue	n/a	174.96	Strongest sensation of any kind	174.96	Strongest sensation of any kind	0.45	1.05	task-social/cue/runtype-pain/sch/h021.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
131.84	12.370000000000005	pain	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	131.84	135.6	140.6	144.21	success	n/a	n/a	n/a
142.8	2.02	pain	outcomerating	5	high_cue	med_stim	170.69	Strongest sensation of any kind	170.69	Strongest sensation of any kind	0.45	1.05	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
153.88	1.0	pain	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h031.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
155.78	1.99	pain	expectrating	6	high_cue	n/a	161.72	Strongest sensation of any kind	161.72	Strongest sensation of any kind	0.2	1.79	task-social/cue/runtype-pain/sch/h031.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
167.84	12.819999999999993	pain	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	167.84	171.85	176.85	180.66	success	n/a	n/a	n/a
184.19	1.6	pain	outcomerating	6	high_cue	high_stim	172.13	Strongest sensation of any kind	172.13	Strongest sensation of any kind	0.2	1.79	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
194.18	1.0	pain	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
196.98	0.97	pain	expectrating	7	high_cue	n/a	176.29	Strongest sensation of any kind	176.29	Strongest sensation of any kind	0.23	0.73	task-social/cue/runtype-pain/sch/h028.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
204.2	12.360000000000014	pain	stimulus	7	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	204.2	207.96	212.96	216.57	success	n/a	n/a	n/a
214.19	1.89	pain	outcomerating	7	high_cue	med_stim	130.02	Strongest sensation of any kind	130.02	Strongest sensation of any kind	0.23	0.73	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
219.19	0.98	pain	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
222.09	1.57	pain	expectrating	8	high_cue	n/a	161.57	Strongest sensation of any kind	161.57	Strongest sensation of any kind	0.28	1.28	task-social/cue/runtype-pain/sch/h001.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
232.52	11.909999999999997	pain	stimulus	8	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	232.52	236.02	241.02	244.42	success	n/a	n/a	n/a
242.68	2.42	pain	outcomerating	8	high_cue	low_stim	102.03	Strongest sensation of any kind	102.03	Strongest sensation of any kind	0.28	1.28	task-social/outcomerating/task-pain_scale.png	n/a	n/a	n/a	n/a	success	n/a	n/a	n/a
251.39	1.0	pain	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-pain/sch/h043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
253.79	2.26	pain	expectrating	9	high_cue	n/a	125.35	Strongest sensation of any kind	125.35	Strongest sensation of any kind	0.62	1.64	task-social/cue/runtype-pain/sch/h043.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
264.71	11.910000000000025	pain	stimulus	9	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	n/a	264.71	268.21	273.21	276.61	success	n/a	n/a	n/a
