onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	trial_index
14.819	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/5b_story.txt	1
25.79	4.217	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/5b_question.txt	1
44.33	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/5p_story.txt	2
55.301	2.026	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/5p_question.txt	2
73.825	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/6p_story.txt	3
84.812	4.384	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/6p_question.txt	3
103.353	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/6b_story.txt	4
114.323	3.307	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/6b_question.txt	4
132.847	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/9p_story.txt	5
143.834	3.986	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/9p_question.txt	5
162.358	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/9b_story.txt	6
173.346	2.477	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/9b_question.txt	6
191.869	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/10p_story.txt	7
202.857	3.199	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/10p_question.txt	7
221.38	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/10b_story.txt	8
232.368	2.432	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/10b_question.txt	8
250.892	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/4b_story.txt	9
261.879	2.627	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/4b_question.txt	9
280.419	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/4p_story.txt	10
291.39	1.77	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/4p_question.txt	10
309.914	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/1p_story.txt	11
320.901	3.856	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/1p_question.txt	11
339.425	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/1b_story.txt	12
350.413	2.511	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/1b_question.txt	12
368.936	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/8p_story.txt	13
379.924	3.539	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/8p_question.txt	13
398.447	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/8b_story.txt	14
409.435	2.164	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/8b_question.txt	14
427.959	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/7b_story.txt	15
438.946	3.31	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/7b_question.txt	15
457.47	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/7p_story.txt	16
468.457	1.735	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/7p_question.txt	16
486.981	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/3p_story.txt	17
497.968	2.391	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/3p_question.txt	17
516.492	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/3b_story.txt	18
527.48	1.82	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/3b_question.txt	18
546.02	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/2p_story.txt	19
556.991	3.299	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/2p_question.txt	19
575.514	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/2b_story.txt	20
586.502	1.806	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/2b_question.txt	20
