filename	acq_time	operator	randstr	task-social_runtype
fmap/sub-0089_ses-02_acq-mb8_dir-ap_run-01_epi.nii.gz	1919-06-22T14:17:27.857500	n/a	29adee64	n/a
fmap/sub-0089_ses-02_acq-mb8_dir-pa_run-01_epi.nii.gz	1919-06-22T14:17:52.352500	n/a	24482007	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-01_sbref.nii.gz	1919-06-22T14:19:59.252500	n/a	3225ecf8	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-01_bold.nii.gz	1919-06-22T14:20:06.152500	n/a	99a658f8	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-02_sbref.nii.gz	1919-06-22T14:27:49.827500	n/a	78fc70b9	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-02_bold.nii.gz	1919-06-22T14:27:56.727500	n/a	1ea66f07	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-03_sbref.nii.gz	1919-06-22T14:36:33.277500	n/a	5e020075	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-03_bold.nii.gz	1919-06-22T14:36:40.177500	n/a	d1733499	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-04_sbref.nii.gz	1919-06-22T14:47:04.020000	n/a	ae20df55	n/a
func/sub-0089_ses-02_task-narratives_acq-mb8_run-04_bold.nii.gz	1919-06-22T14:47:10.920000	n/a	ed54a6b1	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-01_sbref.nii.gz	1919-06-22T14:58:38.897500	n/a	4daac0f3	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-01_bold.nii.gz	1919-06-22T14:58:45.797500	n/a	13eaa150	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-02_sbref.nii.gz	1919-06-22T15:06:20.987500	n/a	3d98384c	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-02_bold.nii.gz	1919-06-22T15:06:27.887500	n/a	922e6ed0	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-03_sbref.nii.gz	1919-06-22T15:16:52.457500	n/a	19b61cfc	n/a
func/sub-0089_ses-02_task-faces_acq-mb8_run-03_bold.nii.gz	1919-06-22T15:16:59.357500	n/a	88fa99c4	n/a
fmap/sub-0089_ses-02_acq-mb8_dir-ap_run-02_epi.nii.gz	1919-06-22T15:25:15.507500	n/a	0e16518c	n/a
fmap/sub-0089_ses-02_acq-mb8_dir-pa_run-02_epi.nii.gz	1919-06-22T15:25:39.360000	n/a	885de0ba	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-01_sbref.nii.gz	1919-06-22T15:26:38.162500	n/a	62193af4	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-01_bold.nii.gz	1919-06-22T15:26:45.062500	n/a	d822cb0a	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-02_sbref.nii.gz	1919-06-22T15:33:35.922500	n/a	eae4aef1	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-02_bold.nii.gz	1919-06-22T15:33:42.822500	n/a	f3d6e134	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-03_sbref.nii.gz	1919-06-22T15:48:23.245000	n/a	44cc9733	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-03_bold.nii.gz	1919-06-22T15:48:30.145000	n/a	39f0a7bb	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-04_sbref.nii.gz	1919-06-22T15:57:34.337500	n/a	2a79662c	n/a
func/sub-0089_ses-02_task-alignvideo_acq-mb8_run-04_bold.nii.gz	1919-06-22T15:57:41.237500	n/a	77fe1b5a	n/a
