onset	duration	subtask_type	event_type	value	response_accuracy	stim_file	trial_index
14.818	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/5b_story.txt	1
25.789	3.325	tomsaxe	response	falsebelief	incorrect	task-fractional/runtype-tomsaxe/5b_question.txt	1
44.329	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/5p_story.txt	2
55.3	2.308	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/5p_question.txt	2
73.823	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/2p_story.txt	3
84.811	n/a	tomsaxe	response	falsephoto	incorrect	task-fractional/runtype-tomsaxe/2p_question.txt	3
103.334	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/2b_story.txt	4
114.322	4.128	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/2b_question.txt	4
132.862	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/1p_story.txt	5
143.833	4.562	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/1p_question.txt	5
162.356	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/1b_story.txt	6
173.344	2.867	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/1b_question.txt	6
191.867	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/9p_story.txt	7
202.855	3.918	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/9p_question.txt	7
221.378	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/9b_story.txt	8
232.366	3.63	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/9b_question.txt	8
250.889	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/6b_story.txt	9
261.877	3.707	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/6b_question.txt	9
280.4	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/6p_story.txt	10
291.388	2.969	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/6p_question.txt	10
309.911	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/10p_story.txt	11
320.899	3.302	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/10p_question.txt	11
339.422	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/10b_story.txt	12
350.41	2.851	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/10b_question.txt	12
368.933	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/3p_story.txt	13
379.921	6.232	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/3p_question.txt	13
398.711	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/3b_story.txt	14
409.698	3.641	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/3b_question.txt	14
428.222	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/7b_story.txt	15
439.21	3.796	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/7b_question.txt	15
457.733	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/7p_story.txt	16
468.721	2.389	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/7p_question.txt	16
487.244	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/8p_story.txt	17
498.232	3.218	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/8p_question.txt	17
516.755	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/8b_story.txt	18
527.743	3.388	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/8b_question.txt	18
546.283	11.0	tomsaxe	stimulus	falsephoto	n/a	task-fractional/runtype-tomsaxe/4p_story.txt	19
557.254	4.821	tomsaxe	response	falsephoto	correct	task-fractional/runtype-tomsaxe/4p_question.txt	19
575.777	11.0	tomsaxe	stimulus	falsebelief	n/a	task-fractional/runtype-tomsaxe/4b_story.txt	20
586.765	3.459	tomsaxe	response	falsebelief	correct	task-fractional/runtype-tomsaxe/4b_question.txt	20
