onset	duration	run_type	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file_TODO	pain_onset_ttl1	pain_onset_ttl2	pain_onset_ttl3	pain_onset_ttl4	pain_stimulus_delivery_success	cognitive_correct_response	cognitive_participant_response	cognitive_response_accuracy
3.39	0.99	cognitive	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-cognitive/scl/l019.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.11	3.0	cognitive	expectrating	1	low_cue	n/a	6.86	Weak	6.86	Weak	0.05	2.95	task-social/cue/runtype-cognitive/scl/l019.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
18.51	5.0	cognitive	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	task-social/stim/runtype-cognitive/47_150.jpg	n/a	n/a	n/a	n/a	n/a	same	n/a	False
32.6	n/a	cognitive	outcomerating	1	low_cue	high_stim	n/a	n/a	n/a	n/a	0.05	2.95	task-social/outcomerating/task-cognitive_scale.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
41.6	0.98	cognitive	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-cognitive/sch/h046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
44.7	1.7	cognitive	expectrating	2	high_cue	n/a	29.93	Strong	29.93	Strong	0.47	1.23	task-social/cue/runtype-cognitive/sch/h046.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.21	5.0	cognitive	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	task-social/stim/runtype-cognitive/44_100.jpg	n/a	n/a	n/a	n/a	n/a	same	n/a	False
69.3	n/a	cognitive	outcomerating	2	high_cue	med_stim	n/a	n/a	n/a	n/a	0.47	1.23	task-social/outcomerating/task-cognitive_scale.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
78.4	0.98	cognitive	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	task-social/cue/runtype-cognitive/scl/l022.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
81.5	2.19	cognitive	expectrating	3	low_cue	n/a	19.76	Moderate	19.76	Moderate	0.62	1.57	task-social/cue/runtype-cognitive/scl/l022.png	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
